data_hora_dispositivo;entradas_4a20 (1);status (1);status (2);timestamp_dispositivo;codigo_produto;rele (1);tipo_sensor;temperatura;pulso (1);pulso (2);timestamp_servidor;dia_sem;sinal;id_dispositivo;umidade;ct_pulso (1);ct_pulso (2);Hidrômetro  (1);Vazão (1);Sonda de nível (1)
2025-03-07 19:02:00;460;0;0;1741384920;25;0;DISABLED;-32768;36259;0;1741384921;Friday;-95;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:05:00;460;0;0;1741385100;25;0;DISABLED;-32768;36259;0;1741385101;Friday;-91;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:08:00;460;0;0;1741385280;25;0;DISABLED;-32768;36259;0;1741385281;Friday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:11:00;460;0;0;1741385460;25;0;DISABLED;-32768;36259;0;1741385461;Friday;-85;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:14:00;460;0;0;1741385640;25;0;DISABLED;-32768;36259;0;1741385641;Friday;-93;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:17:00;460;0;0;1741385820;25;0;DISABLED;-32768;36259;0;1741385821;Friday;-92;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:20:00;460;0;0;1741386000;25;0;DISABLED;-32768;36259;0;1741386001;Friday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:23:00;460;0;0;1741386180;25;0;DISABLED;-32768;36259;0;1741386181;Friday;-92;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:26:00;460;0;0;1741386360;25;0;DISABLED;-32768;36259;0;1741386361;Friday;-88;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:29:00;460;0;0;1741386540;25;0;DISABLED;-32768;36259;0;1741386541;Friday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:32:00;460;0;0;1741386720;25;0;DISABLED;-32768;36259;0;1741386721;Friday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:35:00;460;0;0;1741386900;25;0;DISABLED;-32768;36259;0;1741386901;Friday;-92;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:38:00;460;0;0;1741387080;25;0;DISABLED;-32768;36259;0;1741387081;Friday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:41:00;460;0;0;1741387260;25;0;DISABLED;-32768;36259;0;1741387261;Friday;-92;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:44:00;460;0;0;1741387440;25;0;DISABLED;-32768;36259;0;1741387441;Friday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:47:00;460;0;0;1741387620;25;0;DISABLED;-32768;36259;0;1741387621;Friday;-88;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:50:00;460;0;0;1741387800;25;0;DISABLED;-32768;36259;0;1741387801;Friday;-91;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:53:00;460;0;0;1741387980;25;0;DISABLED;-32768;36259;0;1741387981;Friday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:56:00;460;0;0;1741388160;25;0;DISABLED;-32768;36259;0;1741388161;Friday;-91;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 19:59:00;460;0;0;1741388340;25;0;DISABLED;-32768;36259;0;1741388341;Friday;-91;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:02:00;460;0;0;1741388520;25;0;DISABLED;-32768;36259;0;1741388521;Friday;-88;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:05:00;460;0;0;1741388700;25;0;DISABLED;-32768;36259;0;1741388701;Friday;-93;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:08:00;460;0;0;1741388880;25;0;DISABLED;-32768;36259;0;1741388881;Friday;-81;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:11:00;460;0;0;1741389060;25;0;DISABLED;-32768;36259;0;1741389061;Friday;-85;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:14:00;460;0;0;1741389240;25;0;DISABLED;-32768;36259;0;1741389241;Friday;-94;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:17:00;460;0;0;1741389420;25;0;DISABLED;-32768;36259;0;1741389421;Friday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:20:00;460;0;0;1741389600;25;0;DISABLED;-32768;36259;0;1741389601;Friday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:23:00;460;0;0;1741389780;25;0;DISABLED;-32768;36259;0;1741389781;Friday;-92;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:26:00;460;0;0;1741389960;25;0;DISABLED;-32768;36259;0;1741389961;Friday;-92;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:29:00;460;0;0;1741390140;25;0;DISABLED;-32768;36259;0;1741390141;Friday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:32:00;460;0;0;1741390320;25;0;DISABLED;-32768;36259;0;1741390321;Friday;-92;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:35:00;460;0;0;1741390500;25;0;DISABLED;-32768;36259;0;1741390501;Friday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:38:00;460;0;0;1741390680;25;0;DISABLED;-32768;36259;0;1741390681;Friday;-87;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:41:00;460;0;0;1741390860;25;0;DISABLED;-32768;36259;0;1741390861;Friday;-87;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:44:00;460;0;0;1741391040;25;0;DISABLED;-32768;36259;0;1741391041;Friday;-91;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:47:00;460;0;0;1741391220;25;0;DISABLED;-32768;36259;0;1741391221;Friday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:50:00;460;0;0;1741391400;25;0;DISABLED;-32768;36259;0;1741391401;Friday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:53:00;460;0;0;1741391580;25;0;DISABLED;-32768;36259;0;1741391581;Friday;-87;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:56:00;460;0;0;1741391760;25;0;DISABLED;-32768;36259;0;1741391761;Friday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 20:59:00;460;0;0;1741391940;25;0;DISABLED;-32768;36259;0;1741391941;Friday;-87;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:02:00;460;0;0;1741392120;25;0;DISABLED;-32768;36259;0;1741392121;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:05:00;460;0;0;1741392300;25;0;DISABLED;-32768;36259;0;1741392301;Saturday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:08:00;460;0;0;1741392480;25;0;DISABLED;-32768;36259;0;1741392481;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:11:00;460;0;0;1741392660;25;0;DISABLED;-32768;36259;0;1741392661;Saturday;-81;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:14:00;460;0;0;1741392840;25;0;DISABLED;-32768;36259;0;1741392841;Saturday;-88;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:17:00;460;0;0;1741393020;25;0;DISABLED;-32768;36259;0;1741393021;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:20:00;460;0;0;1741393200;25;0;DISABLED;-32768;36259;0;1741393201;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:23:00;460;0;0;1741393380;25;0;DISABLED;-32768;36259;0;1741393381;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:26:00;460;0;0;1741393560;25;0;DISABLED;-32768;36259;0;1741393561;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:29:00;460;0;0;1741393740;25;0;DISABLED;-32768;36259;0;1741393741;Saturday;-91;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:32:00;460;0;0;1741393920;25;0;DISABLED;-32768;36259;0;1741393921;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:35:00;460;0;0;1741394100;25;0;DISABLED;-32768;36259;0;1741394101;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:38:00;460;0;0;1741394280;25;0;DISABLED;-32768;36259;0;1741394281;Saturday;-87;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:41:00;460;0;0;1741394460;25;0;DISABLED;-32768;36259;0;1741394461;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:44:00;460;0;0;1741394640;25;0;DISABLED;-32768;36259;0;1741394641;Saturday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:47:00;460;0;0;1741394820;25;0;DISABLED;-32768;36259;0;1741394821;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:50:00;460;0;0;1741395000;25;0;DISABLED;-32768;36259;0;1741395001;Saturday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:53:00;460;0;0;1741395180;25;0;DISABLED;-32768;36259;0;1741395181;Saturday;-91;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:56:00;460;0;0;1741395360;25;0;DISABLED;-32768;36259;0;1741395361;Saturday;-92;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 21:59:00;460;0;0;1741395540;25;0;DISABLED;-32768;36259;0;1741395541;Saturday;-80;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:02:00;460;0;0;1741395720;25;0;DISABLED;-32768;36259;0;1741395721;Saturday;-88;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:05:00;460;0;0;1741395900;25;0;DISABLED;-32768;36259;0;1741395901;Saturday;-82;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:08:00;460;0;0;1741396080;25;0;DISABLED;-32768;36259;0;1741396081;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:11:00;460;0;0;1741396260;25;0;DISABLED;-32768;36259;0;1741396261;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:14:00;460;0;0;1741396440;25;0;DISABLED;-32768;36259;0;1741396441;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:17:00;460;0;0;1741396620;25;0;DISABLED;-32768;36259;0;1741396621;Saturday;-82;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:20:00;460;0;0;1741396800;25;0;DISABLED;-32768;36259;0;1741396801;Saturday;-85;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:23:00;460;0;0;1741396980;25;0;DISABLED;-32768;36259;0;1741396981;Saturday;-87;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:26:00;460;0;0;1741397160;25;0;DISABLED;-32768;36259;0;1741397161;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:29:00;460;0;0;1741397340;25;0;DISABLED;-32768;36259;0;1741397342;Saturday;-88;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:32:00;460;0;0;1741397520;25;0;DISABLED;-32768;36259;0;1741397521;Saturday;-82;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:35:00;460;0;0;1741397700;25;0;DISABLED;-32768;36259;0;1741397701;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:38:00;460;0;0;1741397880;25;0;DISABLED;-32768;36259;0;1741397881;Saturday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:41:00;460;0;0;1741398060;25;0;DISABLED;-32768;36259;0;1741398061;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:44:00;460;0;0;1741398240;25;0;DISABLED;-32768;36259;0;1741398241;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:47:00;460;0;0;1741398420;25;0;DISABLED;-32768;36259;0;1741398421;Saturday;-91;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:50:00;460;0;0;1741398600;25;0;DISABLED;-32768;36259;0;1741398601;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:53:00;460;0;0;1741398780;25;0;DISABLED;-32768;36259;0;1741398781;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:56:00;460;0;0;1741398960;25;0;DISABLED;-32768;36259;0;1741398961;Saturday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 22:59:00;460;0;0;1741399140;25;0;DISABLED;-32768;36259;0;1741399141;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:02:00;460;0;0;1741399320;25;0;DISABLED;-32768;36259;0;1741399321;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:05:00;460;0;0;1741399500;25;0;DISABLED;-32768;36259;0;1741399501;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:08:00;460;0;0;1741399680;25;0;DISABLED;-32768;36259;0;1741399681;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:11:00;460;0;0;1741399860;25;0;DISABLED;-32768;36259;0;1741399861;Saturday;-87;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:14:00;460;0;0;1741400040;25;0;DISABLED;-32768;36259;0;1741400043;Saturday;-85;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:17:00;460;0;0;1741400220;25;0;DISABLED;-32768;36259;0;1741400221;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:20:00;460;0;0;1741400400;25;0;DISABLED;-32768;36259;0;1741400401;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:23:00;460;0;0;1741400580;25;0;DISABLED;-32768;36259;0;1741400581;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:26:00;460;0;0;1741400760;25;0;DISABLED;-32768;36259;0;1741400761;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:29:00;460;0;0;1741400940;25;0;DISABLED;-32768;36259;0;1741400941;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:32:00;460;0;0;1741401120;25;0;DISABLED;-32768;36259;0;1741401121;Saturday;-85;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:35:00;460;0;0;1741401300;25;0;DISABLED;-32768;36259;0;1741401301;Saturday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:38:00;460;0;0;1741401480;25;0;DISABLED;-32768;36259;0;1741401481;Saturday;-81;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:41:00;460;0;0;1741401660;25;0;DISABLED;-32768;36259;0;1741401661;Saturday;-81;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:44:00;460;0;0;1741401840;25;0;DISABLED;-32768;36259;0;1741401841;Saturday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:47:00;460;0;0;1741402020;25;0;DISABLED;-32768;36259;0;1741402021;Saturday;-82;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:50:00;460;0;0;1741402200;25;0;DISABLED;-32768;36259;0;1741402201;Saturday;-82;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:53:00;460;0;0;1741402380;25;0;DISABLED;-32768;36259;0;1741402381;Saturday;-82;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:56:00;460;0;0;1741402560;25;0;DISABLED;-32768;36259;0;1741402561;Saturday;-85;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-07 23:59:00;460;0;0;1741402740;25;0;DISABLED;-32768;36259;0;1741402741;Saturday;-85;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:02:00;460;0;0;1741402920;25;0;DISABLED;-32768;36259;0;1741402921;Saturday;-85;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:05:00;460;0;0;1741403100;25;0;DISABLED;-32768;36259;0;1741403102;Saturday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:08:00;460;0;0;1741403280;25;0;DISABLED;-32768;36259;0;1741403281;Saturday;-78;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:11:00;460;0;0;1741403460;25;0;DISABLED;-32768;36259;0;1741403461;Saturday;-81;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:14:00;460;0;0;1741403640;25;0;DISABLED;-32768;36259;0;1741403641;Saturday;-82;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:17:00;460;0;0;1741403820;25;0;DISABLED;-32768;36259;0;1741403821;Saturday;-78;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:20:00;460;0;0;1741404000;25;0;DISABLED;-32768;36259;0;1741404002;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:23:00;460;0;0;1741404180;25;0;DISABLED;-32768;36259;0;1741404181;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:26:00;460;0;0;1741404360;25;0;DISABLED;-32768;36259;0;1741404361;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:29:00;460;0;0;1741404540;25;0;DISABLED;-32768;36259;0;1741404541;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:32:00;460;0;0;1741404720;25;0;DISABLED;-32768;36259;0;1741404721;Saturday;-87;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:35:00;460;0;0;1741404900;25;0;DISABLED;-32768;36259;0;1741404901;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:38:00;460;0;0;1741405080;25;0;DISABLED;-32768;36259;0;1741405081;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:41:00;460;0;0;1741405260;25;0;DISABLED;-32768;36259;0;1741405261;Saturday;-93;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:44:00;460;0;0;1741405440;25;0;DISABLED;-32768;36259;0;1741405441;Saturday;-81;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:47:00;460;0;0;1741405620;25;0;DISABLED;-32768;36259;0;1741405621;Saturday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:50:00;460;0;0;1741405800;25;0;DISABLED;-32768;36259;0;1741405801;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:53:00;460;0;0;1741405980;25;0;DISABLED;-32768;36259;0;1741405981;Saturday;-80;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:56:00;460;0;0;1741406160;25;0;DISABLED;-32768;36259;0;1741406161;Saturday;-81;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 00:59:00;460;0;0;1741406340;25;0;DISABLED;-32768;36259;0;1741406341;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:02:00;460;0;0;1741406520;25;0;DISABLED;-32768;36259;0;1741406521;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:05:00;460;0;0;1741406700;25;0;DISABLED;-32768;36259;0;1741406701;Saturday;-79;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:08:00;460;0;0;1741406880;25;0;DISABLED;-32768;36259;0;1741406881;Saturday;-80;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:11:00;460;0;0;1741407060;25;0;DISABLED;-32768;36259;0;1741407061;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:14:00;460;0;0;1741407240;25;0;DISABLED;-32768;36259;0;1741407241;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:17:00;460;0;0;1741407420;25;0;DISABLED;-32768;36259;0;1741407421;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:20:00;460;0;0;1741407600;25;0;DISABLED;-32768;36259;0;1741407601;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:23:00;460;0;0;1741407780;25;0;DISABLED;-32768;36259;0;1741407781;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:26:00;460;0;0;1741407960;25;0;DISABLED;-32768;36259;0;1741407961;Saturday;-88;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:29:00;460;0;0;1741408140;25;0;DISABLED;-32768;36259;0;1741408141;Saturday;-87;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:32:00;460;0;0;1741408320;25;0;DISABLED;-32768;36259;0;1741408321;Saturday;-88;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:35:00;460;0;0;1741408500;25;0;DISABLED;-32768;36259;0;1741408501;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:38:00;460;0;0;1741408680;25;0;DISABLED;-32768;36259;0;1741408681;Saturday;-93;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:41:00;460;0;0;1741408860;25;0;DISABLED;-32768;36259;0;1741408861;Saturday;-95;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:44:00;460;0;0;1741409040;25;0;DISABLED;-32768;36259;0;1741409041;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:47:00;460;0;0;1741409220;25;0;DISABLED;-32768;36259;0;1741409221;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:50:00;460;0;0;1741409400;25;0;DISABLED;-32768;36259;0;1741409401;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:53:00;460;0;0;1741409580;25;0;DISABLED;-32768;36259;0;1741409581;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:56:00;460;0;0;1741409760;25;0;DISABLED;-32768;36259;0;1741409761;Saturday;-88;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 01:59:00;460;0;0;1741409940;25;0;DISABLED;-32768;36259;0;1741409941;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:02:00;460;0;0;1741410120;25;0;DISABLED;-32768;36259;0;1741410121;Saturday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:05:00;460;0;0;1741410300;25;0;DISABLED;-32768;36259;0;1741410301;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:08:00;460;0;0;1741410480;25;0;DISABLED;-32768;36259;0;1741410481;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:11:00;460;0;0;1741410660;25;0;DISABLED;-32768;36259;0;1741410661;Saturday;-86;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:14:00;460;0;0;1741410840;25;0;DISABLED;-32768;36259;0;1741410841;Saturday;-91;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:17:00;460;0;0;1741411020;25;0;DISABLED;-32768;36259;0;1741411021;Saturday;-81;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:20:00;460;0;0;1741411200;25;0;DISABLED;-32768;36259;0;1741411201;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:23:00;460;0;0;1741411380;25;0;DISABLED;-32768;36259;0;1741411381;Saturday;-96;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:26:00;460;0;0;1741411560;25;0;DISABLED;-32768;36259;0;1741411561;Saturday;-87;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:29:00;460;0;0;1741411740;25;0;DISABLED;-32768;36259;0;1741411741;Saturday;-81;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:32:00;460;0;0;1741411920;25;0;DISABLED;-32768;36259;0;1741411921;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:35:00;460;0;0;1741412100;25;0;DISABLED;-32768;36259;0;1741412101;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:38:00;460;0;0;1741412280;25;0;DISABLED;-32768;36259;0;1741412281;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:41:00;460;0;0;1741412460;25;0;DISABLED;-32768;36259;0;1741412461;Saturday;-82;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:44:00;460;0;0;1741412640;25;0;DISABLED;-32768;36259;0;1741412641;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:47:00;460;0;0;1741412820;25;0;DISABLED;-32768;36259;0;1741412821;Saturday;-81;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:50:00;460;0;0;1741413000;25;0;DISABLED;-32768;36259;0;1741413001;Saturday;-81;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:53:00;460;0;0;1741413180;25;0;DISABLED;-32768;36259;0;1741413181;Saturday;-90;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:56:00;460;0;0;1741413360;25;0;DISABLED;-32768;36259;0;1741413361;Saturday;-80;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 02:59:00;460;0;0;1741413540;25;0;DISABLED;-32768;36259;0;1741413541;Saturday;-85;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 03:02:00;460;0;0;1741413720;25;0;DISABLED;-32768;36259;0;1741413721;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 03:05:00;460;0;0;1741413900;25;0;DISABLED;-32768;36259;0;1741413901;Saturday;-85;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 03:08:00;460;0;0;1741414080;25;0;DISABLED;-32768;36259;0;1741414081;Saturday;-89;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 03:11:00;460;0;0;1741414260;25;0;DISABLED;-32768;36259;0;1741414261;Saturday;-85;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 03:14:00;460;0;0;1741414440;25;0;DISABLED;-32768;36259;0;1741414441;Saturday;-88;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 03:17:00;460;0;0;1741414620;25;0;DISABLED;-32768;36259;0;1741414621;Saturday;-78;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 03:20:00;460;0;0;1741414800;25;0;DISABLED;-32768;36259;0;1741414801;Saturday;-81;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 03:23:00;460;0;0;1741414980;25;0;DISABLED;-32768;36259;0;1741414981;Saturday;-82;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 03:26:00;460;0;0;1741415160;25;0;DISABLED;-32768;36259;0;1741415161;Saturday;-92;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 03:29:00;460;0;0;1741415340;25;0;DISABLED;-32768;36259;0;1741415341;Saturday;-83;2756562;-32768;509;0;6278.1;7.07;11.25
2025-03-08 03:32:00;460;0;0;1741415520;25;0;DISABLED;-32768;36259;0;1741415521;Saturday;-84;2756562;-32768;509;0;6278.1;7.07;11.25
